date,question,answer,category
1990-07-18,¿Qué es un programa de fomento económico en esta ley?,Un fideicomiso público que promueve operaciones de crédito.,Instituciones de Crédito
1990-07-18,¿Qué documento autoriza a una sociedad operar como banca múltiple?,La autorización de la CNBV.,Instituciones de Crédito
1990-07-18,¿Qué sucede si una banca múltiple no obtiene la autorización en el plazo requerido?,Su solicitud es rechazada automáticamente.,Instituciones de Crédito
1990-07-18,¿Qué deben hacer las instituciones bancarias respecto a los programas de autocorrección?,Informar a la CNBV sobre su implementación.,Instituciones de Crédito
1990-07-18,¿Qué sanciones pueden imponerse por infracciones a esta ley?,Multas suspensión o inhabilitación para operar.,Instituciones de Crédito
1990-07-18,¿Cómo se eligen los consejeros en una banca múltiple?,Son designados por los accionistas y deben cumplir con requisitos de calidad técnica.,Instituciones de Crédito
1990-07-18,¿Qué características deben tener las acciones serie O?,Son acciones ordinarias con derechos plenos de voto.,Instituciones de Crédito
1990-07-18,¿Qué requisitos deben cumplir los fideicomisos públicos que deseen participar en operaciones bancarias?,Realizar más del 50% de sus operaciones como crédito.,Instituciones de Crédito
1990-07-18,¿Qué debe incluir una solicitud de autorización para operar una banca múltiple?,Estatutos relación de consejeros y plan de funcionamiento.,Instituciones de Crédito
1990-07-18,¿Quién regula los fideicomisos públicos que realizan actividades bancarias?,La Comisión Nacional Bancaria y de Valores (CNBV).,Instituciones de Crédito
1990-07-18,¿Qué sucede si un fideicomiso no cumple con las reglas financieras?,Puede ser sancionado o tener su autorización revocada.,Instituciones de Crédito
1990-07-18,¿Qué son los programas de autocorrección mencionados en la ley?,Mecanismos internos para corregir irregularidades sin intervención externa.,Instituciones de Crédito
1990-07-18,¿Qué medidas pueden tomar las autoridades si un banco no cumple con sus obligaciones?,Revocar autorizaciones imponer sanciones o intervenir judicialmente.,Instituciones de Crédito
1990-07-18,¿Qué criterios se utilizan para evaluar el desempeño de las instituciones bancarias?,Saneamiento financiero solvencia y protección al ahorrador.,Instituciones de Crédito
1990-07-18,¿Qué porcentaje de consejeros en una banca múltiple debe ser independiente?,Al menos el 25%.,Instituciones de Crédito
1990-07-18,¿Qué requisitos debe cumplir un consejero independiente?,No tener vínculos directos con la administración de la institución.,Instituciones de Crédito
1990-07-18,¿Qué tipo de operaciones puede realizar una banca múltiple?,Captación de recursos otorgamiento de créditos y operaciones pasivas.,Instituciones de Crédito
1990-07-18,¿Qué debe hacer una institución si desea fusionarse con otra banca múltiple?,Obtener autorización de la CNBV y del Banco de México.,Instituciones de Crédito
1990-07-18,¿Qué es el sistema de protección al ahorro bancario?,Un mecanismo para asegurar los depósitos del público en caso de problemas financieros.,Instituciones de Crédito
1990-07-18,¿Qué ocurre si una institución no cumple con el capital mínimo requerido?,Puede ser sancionada y perder su autorización para operar.,Instituciones de Crédito
1990-07-18,¿Qué porcentaje del capital social puede estar en manos de inversionistas extranjeros?,Hasta el 20% sin control de la institución.,Instituciones de Crédito
1990-07-18,¿Qué funciones cumple el comité de auditoría de una banca múltiple?,Supervisar y evaluar las prácticas contables y operacionales de la institución.,Instituciones de Crédito
1990-07-18,¿Qué pasa si una institución realiza operaciones sin contar con la autorización adecuada?,Enfrenta sanciones severas incluida la revocación de permisos.,Instituciones de Crédito
1990-07-18,¿Qué limitaciones existen para la distribución de dividendos en una banca múltiple?,No pueden repartir dividendos en los primeros tres años de operación.,Instituciones de Crédito
1990-07-18,¿Qué sucede si una sociedad incumple con los requisitos de calidad técnica de sus consejeros?,La CNBV puede remover a los consejeros que no cumplan con los requisitos.,Instituciones de Crédito
1990-07-18,¿Cómo se determina el capital mínimo de una banca múltiple?,La CNBV establece el monto según las operaciones y riesgos de la institución.,Instituciones de Crédito
1990-07-18,¿Qué derechos otorgan las acciones serie L?,Voto limitado en asuntos específicos y dividendos preferentes.,Instituciones de Crédito
1990-07-18,¿Cuál es el plazo para resolver asuntos relacionados con la constitución de instituciones de crédito?,Hasta 180 días.,Instituciones de Crédito
1990-07-18,¿Qué implica la revocación de una autorización bancaria?,La institución pierde su capacidad legal para operar.,Instituciones de Crédito
1990-07-18,¿Qué funciones tiene el director general de una banca múltiple?,Dirigir la administración y presentar informes al consejo de administración.,Instituciones de Crédito
1990-07-18,¿Qué es el poder de mando en una institución bancaria?,La capacidad de influir de manera decisiva en las decisiones operativas.,Instituciones de Crédito
1990-07-18,¿Qué medidas deben tomar los accionistas al transmitir sus acciones?,Informar a la CNBV si exceden del 2% del capital social pagado.,Instituciones de Crédito
1990-07-18,¿Qué deben hacer las oficinas de representación de entidades financieras extranjeras?,Abstenerse de realizar captación de recursos en México.,Instituciones de Crédito
1990-07-18,¿Qué ocurre si una institución de banca múltiple no cumple con su plan general de funcionamiento?,Puede ser sancionada o perder su autorización.,Instituciones de Crédito
1990-07-18,¿Cuál es el papel del Banco de México en la supervisión bancaria?,Opinar y autorizar ciertas operaciones financieras como fusiones y adquisiciones.,Instituciones de Crédito
1990-07-18,¿Qué características debe cumplir el sistema de remuneración en una banca múltiple?,Ser aprobado por el consejo de administración y cumplir con normas de la CNBV.,Instituciones de Crédito
1990-07-18,¿Cuál es el alcance de las disposiciones preliminares de la ley?,Regulan la organización funcionamiento y operaciones de las instituciones de crédito en México.,Instituciones de Crédito
1990-07-18,¿Qué define a una institución de banca múltiple?,Es una entidad autorizada que ofrece servicios de captación y colocación de recursos financieros en el público.,Instituciones de Crédito
1990-07-18,¿Cómo se determina la viabilidad financiera de una banca múltiple?,Mediante estudios que evalúan la cobertura geográfica diversificación de productos y análisis de riesgos.,Instituciones de Crédito
1990-07-18,¿Qué organismo es responsable de otorgar la autorización para operar como banca múltiple?,La Comisión Nacional Bancaria y de Valores (CNBV).,Instituciones de Crédito
1990-07-18,¿Qué papel juega el Banco de México en las instituciones de crédito?,Proporciona estabilidad al sistema financiero y emite normativas sobre operaciones monetarias.,Instituciones de Crédito
1990-07-18,¿Qué consecuencias trae operar sin la autorización del gobierno federal?,La operación es ilegal y puede acarrear sanciones como la clausura y multas severas.,Instituciones de Crédito
1990-07-18,¿Qué es el capital social ordinario en una banca múltiple?,Capital representado por acciones de la serie O con derechos plenos.,Instituciones de Crédito
1990-07-18,¿Qué requisitos debe cumplir una banca múltiple para captar recursos del público?,Contar con la autorización de la CNBV y cumplir con las normas de seguridad y solvencia.,Instituciones de Crédito
1990-07-18,¿Cómo se estructuran los órganos de gobierno de una institución de crédito?,A través de un consejo de administración y un director general con sus respectivas áreas de supervisión.,Instituciones de Crédito
1990-07-18,¿Qué se considera un crédito contingente en esta ley?,Operaciones donde el banco asume riesgos que podrían materializarse en el futuro como garantías o avales.,Instituciones de Crédito
1990-07-18,¿Qué sucede si una institución no cumple con el índice de capitalización exigido?,Se le prohíbe distribuir dividendos hasta que restablezca su nivel de capitalización.,Instituciones de Crédito
1990-07-18,¿Qué debe incluir un plan de saneamiento financiero?,Medidas para recapitalización reducción de riesgos y mejora de solvencia de la institución.,Instituciones de Crédito
1990-07-18,¿Cómo se define el control de una institución de banca múltiple?,Es la capacidad de influir en las decisiones de la asamblea general o en la administración de la institución.,Instituciones de Crédito
1990-07-18,¿Qué características deben tener los consejeros independientes?,No deben tener vínculos económicos o laborales con la institución que puedan afectar su objetividad.,Instituciones de Crédito
1990-07-18,¿Qué es un organismo autorregulatorio bancario?,Entidad que establece estándares de conducta y operación entre las instituciones de crédito.,Instituciones de Crédito
1990-07-18,¿Cómo se otorgan las concesiones a fideicomisos públicos?,A través de la autorización de la Secretaría de Hacienda y Crédito Público previa revisión de la CNBV.,Instituciones de Crédito
1990-07-18,¿Cuál es el límite de participación de capital extranjero en la banca múltiple?,Hasta el 20% del capital social siempre que no implique control de la institución.,Instituciones de Crédito
1990-07-18,¿Qué tipo de sanciones puede imponer la CNBV por infracciones a esta ley?,Suspensiones inhabilitaciones multas y revocación de autorizaciones.,Instituciones de Crédito
1990-07-18,¿Qué sucede si una banca múltiple incurre en operaciones ilícitas?,Se le revoca la autorización y puede enfrentarse a procesos judiciales y sanciones.,Instituciones de Crédito
1990-07-18,¿Qué requisitos debe cumplir el capital social adicional de una banca múltiple?,Debe estar representado por acciones serie L con derecho a voto limitado.,Instituciones de Crédito
1990-07-18,¿Qué restricciones se imponen a las instituciones de banca múltiple en sus primeros tres años de operación?,No pueden repartir dividendos y deben destinar utilidades a reservas de capital.,Instituciones de Crédito
1990-07-18,¿Qué es un crédito de última instancia?,Un crédito otorgado por el Banco de México a una institución en dificultades con garantías específicas.,Instituciones de Crédito
1990-07-18,¿Qué elementos debe tener una solicitud de autorización para operar como banca múltiple?,Estatutos sociales plan general de operaciones y relación de consejeros y accionistas.,Instituciones de Crédito
1990-07-18,¿Qué sanciones se aplican si una institución oculta información relevante a la CNBV?,Puede enfrentar multas suspensiones e incluso la revocación de su autorización.,Instituciones de Crédito
1990-07-18,¿Qué papel juega la Comisión Nacional Bancaria y de Valores en la fusión de bancos?,Autoriza la fusión previa revisión de la competencia y solvencia de las instituciones involucradas.,Instituciones de Crédito
1990-07-18,¿Cuál es el proceso para designar un consejero en una banca múltiple?,Debe ser nombrado por la asamblea de accionistas y cumplir con requisitos técnicos y éticos.,Instituciones de Crédito
